,country,city,lat,lon,members,cluster,country2continent
22895,Poland,Warsaw,52.25999832,21.02000046,2446,Pink (DevOps/Cloud Computing),EU
22897,Portugal,Lisbon,38.72000122,-9.140000342999999,1714,Purple (Software/Web/Mobile Development),EU
22899,Germany,Hilden,51.18000031,6.929999828,47,Purple (Software/Web/Mobile Development),EU
22905,Denmark,Copenhagen,55.68000031,12.56999969,86,Orange (Big Data/Data Science),EU
22910,Switzerland,Basel,47.56999969,7.579999924,75,"Blue (Robotics, Arduino, DiY)",EU
22912,France,Paris,48.86000061,2.339999914,66,Purple (Software/Web/Mobile Development),EU
22920,France,Caen,49.18999863,-0.360000014,232,Purple (Software/Web/Mobile Development),EU
22921,United Kingdom,Manchester,53.47999954,-2.25,226,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
22922,Spain,Valencia,39.47999954,-0.389999986,373,"Gray (Agile, Scrum)",EU
22924,United Kingdom,London,51.52000046,-0.100000001,2010,Orange (Big Data/Data Science),EU
22927,Switzerland,Geneva,46.20999908,6.139999866,371,Pink (DevOps/Cloud Computing),EU
22932,United Kingdom,London,51.52000046,-0.100000001,394,"Aqua (Online Marketing, WordPress)",EU
22943,Germany,Berlin,52.52000046,13.38000011,249,"Blue (Robotics, Arduino, DiY)",EU
22965,Netherlands,Hilversum,52.22999954,5.179999828,511,"Gray (Agile, Scrum)",EU
22966,United Kingdom,Oxfordshire,51.75,-1.25999999,714,"Blue (Robotics, Arduino, DiY)",EU
22968,Germany,München,48.13999939,11.57999992,98,Purple (Software/Web/Mobile Development),EU
22969,Germany,Berlin,52.52000046,13.38000011,421,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
22973,France,Paris,48.86000061,2.339999914,1340,"Blue (Robotics, Arduino, DiY)",EU
22976,Germany,Berlin,52.52000046,13.38000011,123,Orange (Big Data/Data Science),EU
22977,Austria,Salzburg,47.81000137,13.03999996,161,"Gray (Agile, Scrum)",EU
22986,Switzerland,Zürich,47.38000107,8.539999962000001,126,"Gray (Agile, Scrum)",EU
22987,Hungary,Budapest,47.50999832,19.07999992,287,Purple (Software/Web/Mobile Development),EU
22990,Spain,Barcelona,41.40000153,2.170000076,592,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
22991,United Kingdom,London,51.52000046,-0.09000000400000001,781,"Gray (Agile, Scrum)",EU
22992,Poland,Warsaw,52.25999832,21.02000046,320,Purple (Software/Web/Mobile Development),EU
22993,Spain,Barcelona,41.40000153,2.170000076,56,"Aqua (Online Marketing, WordPress)",EU
22997,Germany,Kiel,54.31999969,10.11999989,219,Purple (Software/Web/Mobile Development),EU
22998,Serbia,Ni≈°,43.33000183,21.89999962,198,Purple (Software/Web/Mobile Development),EU
23001,France,Montpellier,43.61000061,3.869999886,439,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23020,Switzerland,Zürich,47.38000107,8.539999962000001,212,Purple (Software/Web/Mobile Development),EU
23021,United Kingdom,Leeds,53.81000137,-1.5499999519999998,1205,Purple (Software/Web/Mobile Development),EU
23024,Netherlands,Delft,52.00999832,4.360000134,141,Purple (Software/Web/Mobile Development),EU
23025,Germany,Düsseldorf,51.24000168,6.789999962,163,"Blue (Robotics, Arduino, DiY)",EU
23027,Germany,Berlin,52.52000046,13.38000011,189,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23030,United Kingdom,Swansea,51.66999817,-3.950000048,484,Pink (DevOps/Cloud Computing),EU
23033,Netherlands,Amsterdam,52.36999893,4.889999866,731,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23038,United Kingdom,London,51.52000046,-0.100000001,1084,Purple (Software/Web/Mobile Development),EU
23039,United Kingdom,London,51.50999832,-0.09000000400000001,300,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23041,Hungary,Budapest,47.50999832,19.07999992,177,Orange (Big Data/Data Science),EU
23043,Netherlands,Weert,51.25999832,5.699999809,250,Purple (Software/Web/Mobile Development),EU
23044,United Kingdom,London,51.43000031,-0.09000000400000001,50,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23045,Sweden,Gothenburg,57.72000122,12.01000023,116,Purple (Software/Web/Mobile Development),EU
23046,Switzerland,Bern,46.95000076,7.440000057000001,199,Pink (DevOps/Cloud Computing),EU
23048,Netherlands,Amsterdam,52.36999893,4.889999866,47,Purple (Software/Web/Mobile Development),EU
23051,United Kingdom,Liverpool,53.41999817,-2.99000001,921,"Gray (Agile, Scrum)",EU
23053,United Kingdom,Stockport,53.40999985,-2.180000067,570,Purple (Software/Web/Mobile Development),EU
23055,Romania,Bucharest,44.43999863,26.10000038,277,Purple (Software/Web/Mobile Development),EU
23059,Germany,Stuttgart,48.79000092,9.18999958,9,Orange (Big Data/Data Science),EU
23060,United Kingdom,Glasgow,55.88000107,-4.260000229,595,Orange (Big Data/Data Science),EU
23063,Switzerland,Geneva,46.20999908,6.139999866,601,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23065,Netherlands,Amsterdam,52.36999893,4.889999866,542,Purple (Software/Web/Mobile Development),EU
23071,United Kingdom,London,51.52000046,-0.100000001,649,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23078,Germany,Karlsruhe,49.0,8.399999618999999,1087,Purple (Software/Web/Mobile Development),EU
23079,Switzerland,Bern,46.95000076,7.440000057000001,85,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23080,Spain,Barcelona,41.40000153,2.170000076,365,Pink (DevOps/Cloud Computing),EU
23081,Germany,München,48.13999939,11.57999992,462,Orange (Big Data/Data Science),EU
23095,Poland,Kraków,50.06000137,19.95999908,222,Purple (Software/Web/Mobile Development),EU
23097,Germany,Hamburg,53.54999924,10.0,543,Purple (Software/Web/Mobile Development),EU
23098,Poland,Wroclaw,51.11000061,17.03000069,196,Purple (Software/Web/Mobile Development),EU
23099,Germany,Karlsruhe,49.0,8.399999618999999,285,"Gray (Agile, Scrum)",EU
23100,United Kingdom,London,51.5,-0.09000000400000001,2035,Purple (Software/Web/Mobile Development),EU
23101,Germany,Karlsruhe,49.0,8.399999618999999,467,"Gray (Agile, Scrum)",EU
23103,Greece,Athens,37.97999954,23.72999954,191,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23104,United Kingdom,London,51.52000046,-0.100000001,1895,Purple (Software/Web/Mobile Development),EU
23106,Poland,Kraków,50.06000137,19.95999908,186,Purple (Software/Web/Mobile Development),EU
23107,United Kingdom,Greater London,51.52999878,-0.140000001,466,Purple (Software/Web/Mobile Development),EU
23109,France,Paris,48.86000061,2.339999914,162,Orange (Big Data/Data Science),EU
23111,France,Paris,48.86000061,2.339999914,496,Orange (Big Data/Data Science),EU
23112,Norway,Oslo,59.90999985,10.75,175,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23123,Spain,Madrid,40.41999817,-3.710000038,152,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23127,Norway,Troms√∏,69.66000366,18.94000053,72,"Blue (Robotics, Arduino, DiY)",EU
23131,Lithuania,Vilnius,54.70000076,25.27000046,157,Pink (DevOps/Cloud Computing),EU
23133,France,Paris,48.86000061,2.339999914,1221,Orange (Big Data/Data Science),EU
23135,Netherlands,Eindhoven,51.43999863,5.46999979,314,Purple (Software/Web/Mobile Development),EU
23137,United Kingdom,Cardiff,51.47999954,-3.180000067,153,Purple (Software/Web/Mobile Development),EU
23138,Romania,Bucharest,44.43999863,26.10000038,714,Orange (Big Data/Data Science),EU
23143,Netherlands,Amsterdam,52.36999893,4.889999866,311,"Blue (Robotics, Arduino, DiY)",EU
23145,France,Lille,50.63999939,3.069999933,682,Purple (Software/Web/Mobile Development),EU
23146,Romania,Cluj-Napoca,46.77999878,23.59000015,227,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23147,Netherlands,Groningen,53.22999954,6.570000172,110,Purple (Software/Web/Mobile Development),EU
23151,Switzerland,Luzern,47.06000137,8.300000191,83,"Aqua (Online Marketing, WordPress)",EU
23159,Germany,Elmshorn,53.75,9.649999618999999,95,Purple (Software/Web/Mobile Development),EU
23160,Greece,Thessalon√≠ki,40.63999939,22.94000053,138,"Blue (Robotics, Arduino, DiY)",EU
23161,Italy,Catania,37.5,15.09000015,573,"Aqua (Online Marketing, WordPress)",EU
23167,Norway,Oslo,59.90999985,10.75,400,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23171,Serbia,Belgrade,44.83000183,20.5,148,Purple (Software/Web/Mobile Development),EU
23173,France,Paris,48.86000061,2.339999914,328,Purple (Software/Web/Mobile Development),EU
23175,Denmark,Copenhagen,55.68000031,12.56999969,50,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23176,Latvia,Riga,56.97000122,24.12999916,106,Purple (Software/Web/Mobile Development),EU
23177,France,Nantes,47.22999954,-1.570000052,349,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23178,Spain,Barcelona,41.40000153,2.170000076,1698,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23180,Germany,München,48.13999939,11.57999992,30,Purple (Software/Web/Mobile Development),EU
23188,Ireland,Dublin,53.33000183,-6.25,486,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23191,Spain,Ciudad Real,38.97999954,-3.940000057,325,Purple (Software/Web/Mobile Development),EU
23193,Netherlands,Amsterdam,52.36999893,4.889999866,680,"Gray (Agile, Scrum)",EU
23194,Germany,Frankfurt,50.11999893,8.680000305,794,Orange (Big Data/Data Science),EU
23195,France,Paris,48.86000061,2.339999914,90,"Aqua (Online Marketing, WordPress)",EU
23196,France,Paris,48.86000061,2.339999914,1830,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23197,United Kingdom,London,51.49000168,0.079999998,76,"Blue (Robotics, Arduino, DiY)",EU
23198,France,Paris,48.86000061,2.339999914,42,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23199,Germany,München,48.13999939,11.57999992,1890,Orange (Big Data/Data Science),EU
23202,United Kingdom,Oxford,51.75999832,-1.25999999,31,Purple (Software/Web/Mobile Development),EU
23208,Germany,Berlin,52.52000046,13.38000011,578,"Blue (Robotics, Arduino, DiY)",EU
23210,Switzerland,Zürich,47.38000107,8.539999962000001,720,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23212,Greece,Athens,37.97999954,23.72999954,256,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23213,Germany,Berlin,52.52000046,13.38000011,505,Orange (Big Data/Data Science),EU
23215,Netherlands,Arnhem,51.99000168,5.909999847000001,49,Purple (Software/Web/Mobile Development),EU
23216,Netherlands,Arnhem,51.99000168,5.909999847000001,390,Purple (Software/Web/Mobile Development),EU
23223,Sweden,Stockholm,59.33000183,18.06999969,150,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23224,Switzerland,Zürich,47.38000107,8.539999962000001,517,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23225,Germany,Hamburg,53.54999924,10.0,130,Purple (Software/Web/Mobile Development),EU
23226,United Kingdom,Cambridge,52.20999908,0.100000001,217,Pink (DevOps/Cloud Computing),EU
23227,France,Lyon,45.75999832,4.829999924,204,Purple (Software/Web/Mobile Development),EU
23228,Ireland,Dublin,53.33000183,-6.25,447,Purple (Software/Web/Mobile Development),EU
23229,Ireland,Dublin,53.33000183,-6.25,185,Purple (Software/Web/Mobile Development),EU
23230,Spain,Madrid,40.41999817,-3.710000038,523,Orange (Big Data/Data Science),EU
23232,United Kingdom,Aberdeen,57.15000153,-2.099999905,370,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23233,Spain,Madrid,40.41999817,-3.710000038,578,"Blue (Robotics, Arduino, DiY)",EU
23234,Germany,München,48.13999939,11.57999992,1778,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23235,United Kingdom,Sheffield,53.38000107,-1.4700000290000002,740,Purple (Software/Web/Mobile Development),EU
23254,Netherlands,Utrecht,52.09999847,5.110000134,589,Pink (DevOps/Cloud Computing),EU
23255,United Kingdom,Birmingham,52.47999954,-1.909999967,346,"Aqua (Online Marketing, WordPress)",EU
23256,France,Rennes,48.11000061,-1.679999948,303,"Blue (Robotics, Arduino, DiY)",EU
23260,Spain,Madrid,40.41999817,-3.710000038,312,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23261,Germany,Heidelberg,49.41999817,8.68999958,231,Purple (Software/Web/Mobile Development),EU
23275,France,Paris,48.86000061,2.339999914,2670,Orange (Big Data/Data Science),EU
23282,Netherlands,Utrecht,52.09999847,5.110000134,63,Orange (Big Data/Data Science),EU
23283,Poland,Kraków,50.06000137,19.95999908,368,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23284,Belgium,Brussels,50.83000183,4.329999924,527,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23285,Italy,Bari,41.13000107,16.87000084,339,"Aqua (Online Marketing, WordPress)",EU
23286,Switzerland,Basel,47.56999969,7.579999924,153,Purple (Software/Web/Mobile Development),EU
23287,Spain,Bilbao,43.25,-2.930000067,331,"Aqua (Online Marketing, WordPress)",EU
23292,Romania,Bucharest,44.43999863,26.10000038,321,Purple (Software/Web/Mobile Development),EU
23293,France,Nancy,48.68999863,6.170000076,31,"Blue (Robotics, Arduino, DiY)",EU
23294,Spain,Barcelona,41.40000153,2.170000076,50,"Blue (Robotics, Arduino, DiY)",EU
23295,France,Paris,48.86000061,2.339999914,212,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23296,Croatia,Zagreb,45.79999924,15.97000027,210,Purple (Software/Web/Mobile Development),EU
23307,Poland,Poznan,52.40000153,16.89999962,318,Purple (Software/Web/Mobile Development),EU
23313,Finland,Helsinki,60.16999817,24.94000053,44,Purple (Software/Web/Mobile Development),EU
23316,Germany,Konstanz,47.68000031,9.170000076,164,Orange (Big Data/Data Science),EU
23317,Italy,Milano,45.45999908,9.18999958,814,Orange (Big Data/Data Science),EU
23318,United Kingdom,London,51.5,-0.119999997,679,Orange (Big Data/Data Science),EU
23319,France,Paris,48.86000061,2.339999914,378,Purple (Software/Web/Mobile Development),EU
23322,Switzerland,Zürich,47.38000107,8.539999962000001,177,Purple (Software/Web/Mobile Development),EU
23323,Spain,Madrid,40.41999817,-3.710000038,254,"Blue (Robotics, Arduino, DiY)",EU
23324,Germany,T√ºbingen,48.52999878,9.06000042,237,"Blue (Robotics, Arduino, DiY)",EU
23325,United Kingdom,Norwich,52.63999939,1.289999962,90,"Aqua (Online Marketing, WordPress)",EU
23326,Germany,Leipzig,51.34999847,12.39999962,124,Pink (DevOps/Cloud Computing),EU
23328,Netherlands,Driebergen-Rijsenburg,52.04999924,5.260000229,74,Purple (Software/Web/Mobile Development),EU
23329,Spain,Madrid,40.41999817,-3.710000038,24,Orange (Big Data/Data Science),EU
23331,Spain,Santiago de Compostela,42.88000107,-8.539999962000001,503,Purple (Software/Web/Mobile Development),EU
23333,France,Paris,48.86000061,2.339999914,306,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23334,Russian Federation,St. Petersburg,59.93000031,30.31999969,98,Purple (Software/Web/Mobile Development),EU
23337,Netherlands,Utrecht,52.09999847,5.110000134,193,Pink (DevOps/Cloud Computing),EU
23338,France,Versailles,48.81000137,2.140000105,94,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23340,Denmark,Copenhagen,55.68000031,12.56999969,48,Pink (DevOps/Cloud Computing),EU
23351,Netherlands,Arnhem,51.99000168,5.909999847000001,121,"Blue (Robotics, Arduino, DiY)",EU
23354,France,Paris,48.86000061,2.339999914,2382,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23355,Sweden,Gothenburg,57.72000122,12.01000023,916,"Gray (Agile, Scrum)",EU
23357,France,Boulogne-Billancourt,48.83000183,2.24000001,143,Purple (Software/Web/Mobile Development),EU
23359,Germany,München,48.13999939,11.57999992,71,"Gray (Agile, Scrum)",EU
23360,Lithuania,Vilnius,54.70000076,25.27000046,339,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
23362,United Kingdom,Cambridge,52.20000076,0.109999999,201,Purple (Software/Web/Mobile Development),EU
23363,Norway,Oslo,59.90999985,10.75,199,"Blue (Robotics, Arduino, DiY)",EU
23369,United Kingdom,Leeds,53.81000137,-1.5499999519999998,93,Pink (DevOps/Cloud Computing),EU
23372,France,Paris,48.86000061,2.339999914,231,Purple (Software/Web/Mobile Development),EU
23380,United Kingdom,London,51.5,-0.100000001,1340,Pink (DevOps/Cloud Computing),EU
23381,Poland,Bialystok,53.13999939,23.15999985,473,Orange (Big Data/Data Science),EU
23384,Germany,Düsseldorf,51.24000168,6.789999962,289,"Blue (Robotics, Arduino, DiY)",EU
23386,France,Rennes,48.11000061,-1.679999948,91,Purple (Software/Web/Mobile Development),EU
23388,France,Montpellier,43.61000061,3.869999886,101,Purple (Software/Web/Mobile Development),EU
23390,Spain,Valencia,39.47999954,-0.389999986,115,Orange (Big Data/Data Science),EU
23395,Italy,Roma,41.90000153,12.47999954,51,Pink (DevOps/Cloud Computing),EU
23399,United Kingdom,London,51.52000046,-0.129999995,323,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23400,Spain,Barcelona,41.40000153,2.170000076,359,Purple (Software/Web/Mobile Development),EU
23401,Poland,Kraków,50.06000137,19.95999908,459,"Gray (Agile, Scrum)",EU
23402,Germany,Hamburg,53.54999924,10.0,195,Purple (Software/Web/Mobile Development),EU
23403,United Kingdom,Manchester,53.47999954,-2.25,328,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23404,Germany,Hamburg,53.54999924,10.0,293,Orange (Big Data/Data Science),EU
23405,Sweden,Gothenburg,57.72000122,12.01000023,43,Purple (Software/Web/Mobile Development),EU
23406,Sweden,Stockholm,59.33000183,18.06999969,1009,Purple (Software/Web/Mobile Development),EU
23407,Sweden,Stockholm,59.33000183,18.06999969,75,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23408,Denmark,Odense,55.40000153,10.38000011,50,Purple (Software/Web/Mobile Development),EU
23409,United Kingdom,Warrington,53.38000107,-2.599999905,728,Purple (Software/Web/Mobile Development),EU
23410,Netherlands,Amsterdam,52.36999893,4.889999866,162,Purple (Software/Web/Mobile Development),EU
23413,Ireland,Cork,51.90000153,-8.470000267,368,Purple (Software/Web/Mobile Development),EU
23428,Finland,Helsinki,60.16999817,24.94000053,371,Pink (DevOps/Cloud Computing),EU
23430,Germany,Köln,50.95000076,6.96999979,227,Purple (Software/Web/Mobile Development),EU
23431,Austria,Vienna,48.22000122,16.37000084,401,Orange (Big Data/Data Science),EU
23432,United Kingdom,Bristol,51.45999908,-2.589999914,233,Purple (Software/Web/Mobile Development),EU
23435,Switzerland,Zürich,47.38000107,8.539999962000001,49,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
23436,Spain,Madrid,40.41999817,-3.710000038,145,Purple (Software/Web/Mobile Development),EU
23437,Italy,Parma,44.79999924,10.32999992,192,"Aqua (Online Marketing, WordPress)",EU
